season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2019,Jaylon Ferguson,FergJa02,BAL,24,LOLB,14,9,0,2,2,1,-4,-2,-2,0,79.2,-4,-8,4,110,4,6,2.5,13,31,3,0.088,2023-08-21
2019,Myles Garrett,GarrMy00,CLE,24,LDE,10,10,0,1,1,1,9,9,9,0,104.2,5,5,4,7,10,9,10,29,29,1,0.033,2023-08-21
2019,Eddie Goldman,GoldEd00,CHI,25,NT,15,15,0,0,0,,0,,,0,,,0,0,0,4,1,1,6,29,2,0.065,2023-08-21
2019,Rodney Gunter,GuntRo00,ARI,27,RDE,13,13,0,0,0,,0,,,0,,,0,0,0,3,6,3,13,31,2,0.061,2023-08-21
2019,John Jenkins,JenkJo00,MIA,30,LDE,16,5,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,34,3,0.081,2023-08-21
2019,Nevin Lawson,LawsNe00,LV,28,DB,11,5,0,26,14,0.538,198,14.1,7.6,2,104.3,11.3,133,65,5,0,0,0,0,24,2,0.077,2023-08-21
2019,Ryan Lewis,LewiRy01,3TM,25,DB,13,3,1,36,21,0.583,344,16.4,9.6,1,88.2,15.9,272,72,0,0,0,0,0,28,1,0.034,2023-08-21
2019,Craig Robertson,RobeCr00,NO,31,LB,15,1,1,14,13,0.929,97,7.5,6.9,1,89.6,3.7,40,57,14,0,1,1,2,27,6,0.182,2023-08-21
2019,Jabaal Sheard,SheaJa00,IND,30,RDE,13,12,0,5,4,0.8,21,5.3,4.2,0,84.2,4.6,7,14,0,11,4,4.5,20,25,7,0.219,2023-08-21
2019,Olivier Vernon,VernOl00,CLE,29,RDE,10,10,0,2,1,0.5,-1,-1,-0.5,0,56.2,-0.5,-1,0,21,8,5,3.5,17,26,8,0.235,2023-08-21
2019,Jaylen Watkins,WatkJa01,LAC,28,DB,14,3,0,29,24,0.828,223,9.3,7.7,1,110.2,7,107,116,2,1,0,0,1,29,3,0.094,2023-08-21
2019,Deatrich Wise,WiseDe00,NE,25,DE,14,3,0,0,0,,0,,,0,,,0,0,0,7,5,2,14,26,2,0.071,2023-08-21
2019,Blessuan Austin,AustBl00,NYJ,23,RCB,7,6,0,37,23,0.622,265,11.5,7.2,1,92.7,8.5,173,92,0,0,0,0,0,25,6,0.194,2023-08-21
2019,Brian Burns,BurnBr00,CAR,21,ROLB,16,5,0,1,1,1,4,4,4,0,83.3,-6,-6,10,12,8,7,7.5,23,25,3,0.107,2023-08-21
2019,Duron Harmon,HarmDu00,NE,28,DB,16,8,2,15,8,0.533,118,14.8,7.9,0,39.7,13.8,104,14,20,0,2,0,2,22,2,0.083,2023-08-21
2019,Travin Howard,HowaTr00,LA,23,LB,16,0,0,15,9,0.6,106,11.8,7.1,0,81.5,7.7,59,47,1,0,0,0,0,22,0,0,2023-08-21
2019,DJ Jones,JoneD.01,SF,24,LDT,11,11,0,1,1,1,4,4,4,0,83.3,-2,-2,6,0,2,0,2,4,23,2,0.08,2023-08-21
2019,Sidney Jones,JoneSi00,PHI,23,DB,12,4,2,31,16,0.516,189,11.8,6.1,2,65.1,11,98,91,1,0,0,0,0,23,2,0.08,2023-08-21
2019,Jayron Kearse,KearJa00,MIN,25,DB,15,3,1,21,12,0.571,106,8.8,5,0,50.9,8.9,56,50,7,0,0,0,0,28,1,0.034,2023-08-21
2019,Trey Marshall,MarsTr00,DEN,23,DB,16,2,0,11,8,0.727,150,18.8,13.6,0,114.8,18.7,129,21,0,0,0,0,0,25,1,0.038,2023-08-21
2019,Bobby McCain,McCaBo01,MIA,26,FS,9,8,2,18,12,0.667,157,13.1,8.7,3,94,13.3,121,36,13,1,0,0,1,25,10,0.286,2023-08-21
2019,Corey Peters,PeteCo00,ARI,31,NT,16,16,0,0,0,,0,,,0,,,0,0,0,5,3,2.5,11,38,7,0.156,2023-08-21
2019,Michael Pierce,PierMi00,BAL,27,NT,14,14,0,0,0,,0,,,0,,,0,0,1,1,1,0.5,3,35,1,0.028,2023-08-21
2019,Vita Vea,VeaxVi00,TB,24,NT,16,16,0,2,1,0.5,13,13,6.5,0,70.8,0.5,-3,16,2,7,10,2.5,22,35,4,0.103,2023-08-21
2019,Troy Apke,ApkeTr00,WAS,24,DB,15,2,1,6,4,0.667,50,12.5,8.3,0,52.8,6,30,20,0,0,0,0,0,26,3,0.103,2023-08-21
2019,Geno Atkins,AtkiGe99,CIN,31,DT,16,14,0,1,1,1,16,16,16,0,118.7,-4,-4,20,0,10,5,4.5,20,47,6,0.113,2023-08-21
2019,Tarell Basham,BashTa00,NYJ,25,DE,16,2,1,10,9,0.9,70,7.8,7,0,56.2,4.4,38,32,32,10,2,2,14,33,2,0.057,2023-08-21
2019,Andrew Billings,BillAn00,CIN,24,NT,16,14,0,0,0,,0,,,0,,,0,0,0,2,2,1,5,35,4,0.103,2023-08-21
2019,Malcom Brown,BrowMa01,NO,25,RDT,16,16,0,2,1,0.5,8,8,4,0,60.4,-1,5,3,0,1,1,2,4,34,2,0.056,2023-08-21
2019,Taven Bryan,BryaTa00,JAX,23,RDT,16,8,0,1,1,1,9,9,9,0,104.2,2,2,7,0,3,7,2,12,33,7,0.175,2023-08-21
2019,PJ Hall,HallP.00,LV,24,LDT,16,12,0,0,0,,0,,,0,,,0,0,0,3,1,1.5,6,26,5,0.161,2023-08-21
2019,Justin Jones,JoneJu03,LAC,23,LDT,12,12,0,3,3,1,8,2.7,2.7,0,79.2,-3,-9,17,0,4,2,0,6,30,5,0.143,2023-08-21
2019,Miles Killebrew,KillMi00,DET,26,DB,15,1,0,5,3,0.6,44,14.7,8.8,0,88.7,8.4,6,38,7,0,0,0,0,20,2,0.091,2023-08-21
2019,Takkarist McKinley,McKiTa00,ATL,24,LDE,14,13,0,2,2,1,28,14,14,0,118.7,3.5,7,21,1,11,5,3.5,20,29,4,0.121,2023-08-21
2019,Derrick Nnadi,NnadDe00,KC,23,RDT/LDT,16,16,1,0,0,,0,,,0,,,0,0,0,3,1,1,5,48,3,0.059,2023-08-21
2019,Ifeadi Odenigbo,OdenIf00,MIN,25,DE,16,0,0,0,0,,0,,,0,,,0,0,0,4,7,7,19,23,1,0.042,2023-08-21
2019,Amani Oruwariye,OruwAm00,DET,23,DB,9,2,2,25,19,0.76,212,11.2,8.5,3,107,10.2,142,70,1,0,0,0,0,19,1,0.05,2023-08-21
2019,Elandon Roberts,RobeEl00,NE,25,LB,16,3,0,8,6,0.75,60,10,7.5,0,95.8,5.1,33,27,17,0,2,1,3,29,1,0.033,2023-08-21
2019,Jeffery Simmons,SimmJe01,TEN,22,LDE,9,7,0,1,1,1,9,9,9,0,104.2,0,0,9,0,3,0,2,5,32,3,0.086,2023-08-21
2019,Tye Smith,SmitTy01,TEN,26,DB,9,3,0,22,15,0.682,160,10.7,7.3,1,104.4,9.9,105,55,0,0,0,0,0,26,0,0,2023-08-21
2019,Jamar Taylor,TaylJa01,2TM,29,DB,12,0,0,41,25,0.61,275,11,6.7,1,89,9.8,157,118,14,0,0,0,0,23,2,0.08,2023-08-21
2019,Stephon Tuitt,TuitSt00,PIT,26,RDE,6,6,0,0,0,,0,,,0,,,0,0,0,4,2,3.5,10,22,3,0.12,2023-08-21
2019,Terrence Brooks,BrooTe00,NE,27,DB,15,0,1,18,11,0.611,112,10.2,6.2,0,55.8,5.6,75,37,13,0,3,0,3,24,1,0.04,2023-08-21
2019,Zach Brown,BrowZa00,PHI,30,MLB,6,6,0,13,9,0.692,86,9.6,6.6,0,87.3,1.5,14,72,10,0,0,0,0,31,2,0.061,2023-08-21
2019,Adam Butler,ButlAd00,NE,25,DT,16,2,0,1,0,0,0,,0,0,39.6,1,0,0,0,0,1,6,9,26,1,0.037,2023-08-21
2019,Kamu Grugier-Hill,GrugKa00,PHI,25,LLB,10,6,0,14,12,0.857,83,6.9,5.9,0,91.4,1.7,11,72,18,1,0,0,1,23,3,0.115,2023-08-21
